Unnamed: 0,title,author,published_date,published_date_precision,link,clean_url,excerpt,abstract,rights,rank,topic,country,language,authors,media,is_opinion,twitter_account,_score,_id,Unnamed: 20,Unnamed: 21,Category
14,Meta explores ban on political ads in Europe,Reuters,3/30/23 6:02,full,https://www.thehindu.com/sci-tech/technology/meta-explores-ban-on-political-ads-in-europe/article66678392.ece,thehindu.com,Meta executives are exploring a ban on political advertisement in Europe in view of upcoming EU regulations targeting online campaigns.,"March 30, 2023 11:32 am | Updated 11:32 am IST 




Meta is exploring banning political ads in Europe.
| Photo Credit: Reuters

Meta Platforms Inc. executives are discussing a company-wide ban on political advertising in Europe due to concerns that Facebook and Instagram will be unable to comply with upcoming EU regulations targeting online campaigns, the Financial Times reported on Thursday.
EU lawmakers in February agreed to tougher rules on targeted
 political advertising aimed
 at countering misinformation during elections.",Copyright (C) 2023 THG PUBLISHING PVT LTD.,984,news,IN,en,Reuters,https://th-i.thgim.com/public/incoming/4nl9bc/article66678400.ece/alternates/LANDSCAPE_1200/2023-03-10T051239Z_71779076_RC2SQZ989ZI0_RTRMADP_3_META-PLATFORMS-DECENTRALIZED-APP.JPG,False, Reuters,8.527237,dbb79b339e96171f0061ad929b53e9ea,,,Political
15,Meta Explores Ban On Political Ads In Europe: Report,Reuters,3/30/23 5:42,full,https://www.ndtv.com/world-news/meta-explores-ban-on-political-ads-in-europe-report-3905348,ndtv.com,"Meta Platforms Inc executives are discussing a company-wide ban on political advertising in Europe due to concerns that Facebook and Instagram will be unable to comply with upcoming EU regulations targeting online campaigns, a report said.","Meta Platforms Inc executives are discussing a company-wide ban on political advertising in Europe due to concerns that Facebook and Instagram will be unable to comply with upcoming EU regulations targeting online campaigns, the Financial Times reported on Thursday.

EU lawmakers in February agreed to tougher rules on targeted political advertising aimed at countering misinformation during elections. The proposed rules require US tech giants to provide more data on their targeted political ads, with fines up to 4% of their global turnover for breaches.",ndtv.com,920,news,IN,en,Reuters,https://c.ndtvimg.com/2023-02/9vc5snv_meta-facebook-afp_625x300_02_February_23.jpg,False,@ndtv,8.523854,de480f7c9b3c97aaacb9603c1a95bbdf,,,Political
16,Rank-and file CTU file an unfair labor practice charge against leadership over political spending,Brandon Dupré,3/31/23 19:45,full,https://www.chicagobusiness.com/politics/ctu-members-file-unfair-labor-charge-against-leadership,chicagobusiness.com,Members call use of dues for donations to Brandon Johnson's mayoral campaign 'deceitful' and 'dishonest' financial practices.,"'Despite being expressly promised that membership dues would not be used for political purposes, political financial contribution reports recently filed with the Illinois State Board of Elections by political action committees reveal that Chicago Teacher Union membership dues are and have been used as either loans or direct contributions to political campaigns,' the charge reads.

The filing seeks to end political spending by CTU and calls for an 'accounting of all member dues diverted to political campaigns.",chicagobusiness.com,4093,news,US,en,"BRANDON DUPRÉ,Crain's Chicago Business",https://s3-prod.chicagobusiness.com/styles/1200x630/s3/44032895415_1b75e695d2_o.jpg,False,@CrainsChicago,8.505088,029adc7f35d9f732c497374bbade8dec,,,Political
17,Political advisors discuss advancing Chinese modernization- China.org.cn,王伊鸣,4/1/23 5:15,timezone unknown,http://www.china.org.cn/china/2023-04/01/content_85205465.htm,china.org.cn,"Chinese national political advisors convened a bi-weekly seminar on Friday to discuss fostering a new development paradigm and advancing Chinese modernization.The seminar, held by the National…","Chinese national political advisors convened a bi-weekly seminar on Friday to discuss fostering a new development paradigm and advancing Chinese modernization.
The seminar, held by the National Committee of the Chinese People's Political Consultative Conference (CPPCC), China's top political advisory body, was presided over by Wang Huning, a member of the Standing Committee of the Political Bureau of the Communist Party of China Central Committee and chairman of the CPPCC National Committee.
Noting that advancing Chinese modernization is an unprecedented undertaking, Wang demanded adopting a strategic and holistic perspective and grasping the intrinsic connections, goals, and tasks and the implementation requirements of the new development paradigm, high-quality development, and Chinese modernization.",china.org.cn,2168,news,CN,en,王伊鸣,,False,,8.502914,07238c56fc94103a6ed1a35e57b89ecf,,,Political
18,PTI resumes contacts with political parties,Web Desk,4/1/23 12:58,full,https://www.nation.com.pk/01-Apr-2023/pti-resumes-contacts-with-political-parties,nation.com.pk,Pakistan Tehreek-e-Insaf started links with the political parties. PTI's secretary general Asad Umar and Senator Ejaz Chaudhary arrived at the centre of,"Pakistan Tehreek-e-Insaf started links with the political parties.
PTI's secretary general Asad Umar and Senator Ejaz Chaudhary arrived at the centre of Jamaat-i-Islami and met Sirajul Haq.
The country's political situation and matters of mutual interest were discussed and it was decided to have collaboration with each other.
Political leaders also agreed that the only solution to the current political crisis was found in the constitution and democratic system.",nation.com.pk,8357,news,PK,en,Web Desk,https://www.nation.com.pk/digital_images/large/2023-04-01/pti-resumes-contacts-with-political-parties-1680353900-3725.jpg,False,,8.502026,b9f158a8e2976015ca91d8dc55fadb1a,,,Political
19,Delta Govt Terminates Appointments Of Six Aides,Felix Igbekoyi,4/1/23 7:49,full,https://leadership.ng/delta-govt-terminates-appointments-of-six-aides/,leadership.ng,The Delta State government has terminated the appointments of six political aides over unethical conducts in public space.,"The Delta State government has terminated the appointments of six political aides over unethical conducts in public space.
They are; Onwuka London (SSA Political), Victor Ossai (SA Political), Iyasele Tunji (SSA Political), Ramon Ossai (SA Political), Lawrence Odu (SA Political) and Tobechukwu Richard Ukwamedua (SSA Political) 
In a letter to the senior political adviser by the secretary to state government, Chief Patrick Ukah dated March 27, they were relieved of their appointments for no longer sharing in the philosophy and vision of the state administration.",leadership.ng,25717,news,NG,en,Felix Igbekoyi,https://leadership.ng/wp-content/uploads/2023/02/Gov-ifeanyi-okowa.png,False,,8.501003,4f16cc9e5c96dea10562d39629769908,,,Political
20,Wendy Whitman Cobb,@DrWhitmanCobb,4/3/23 22:00,timezone unknown,https://theconversation.com/profiles/wendy-whitman-cobb-343695,theconversation.com,Wendy Whitman Cobb's profile on The Conversation,"I received a BA in political science (summa cum laude and university honors) and an MA in political science from the University of Central Florida. I received a Ph.D. in political science from the University of Florida where my research focused on the intersection of political institutions and public policy. I have authored several books including Unbroken Government: Success and Failure in Policymaking (Palgrave Macmillan, 2013), The Politics of Cancer: Malignant Indifference (Praeger, 2017), and The CQ Press Career Guide for Political Science Students (CQ Press, 2017).",theconversation.com,324,news,AU,en,@DrWhitmanCobb,https://cdn.theconversation.com/avatars/343695/width238/image-20190227-150708-1kqdw1f.jpg,False,@DrWhitmanCobb,8.49977,363b5eb441c0323b9d7f50ba8b03a840,,,Political
21,Facebook mulls complete ban on political ads in Europe,Anthony Cuthbertson,3/30/23 13:43,full,https://finance.yahoo.com/news/facebook-mulls-complete-ban-political-134319236.html,yahoo.com,Europe Mobile Show Things To Watch (Copyright 2021 The Associated Press. All rights reserved.)Executives at Facebook's parent company Meta are reportedly considering a complete ban of political…,"Executives at Facebook's parent company Meta are reportedly considering a complete ban of political advertising on its platforms in Europe.
The company-wide policy comes amid concerns that Facebook and Instagram will not be able to comply with new laws coming into force in the EU that aim to target online campaigning.
Two people familiar with the matter told the Financial Times that chief executive Mark Zuckerberg believes it may be simpler to ditch political ads altogether rather than attempt to meet the new European regulation.",yahoo.com,31,news,US,en,Anthony Cuthbertson,https://media.zenfs.com/en/the_independent_577/a07f7b403d731f1f35912688b0ffef2d,False,@YahooFinance,8.4956875,3f612ab21a3c30f9752439127472c2cb,,,Political
22,Sudan's political agreement to be signed on 6th April,SudanTribune,4/2/23 1:45,timezone unknown,https://www.msn.com/en-xl/news/other/sudan-s-political-agreement-to-be-signed-on-6th-april/ar-AA19mPlL,msn.com,"April 1, 2023 (KHARTOUM) – The parties to the political process in Sudan agreed on Saturday to sign the final political agreement on April 6, giving more time to the military stakeholders to reach a…","April 1, 2023 (KHARTOUM) – The parties to the political process in Sudan agreed on Saturday to sign the final political agreement on April 6, giving more time to the military stakeholders to reach a compromise over the security sector reform.
The difference between the Sudan Armed Forces (SAF) and the Rapid Support Forces (RSF) over the integration of the latter into the national army led to postponing the signing of the final political agreement which was scheduled for the first of April.
On Saturday, SAF Commander-in-Chief Abdel Fattah al-Burhan and RSF Commander Mohamed Hamdan Daglo Hemetti joined political leaders in a meeting to discuss the sticky issues in the security and military process.",msn.com,100,news,US,en,SudanTribune,https://static-entertainment-eus-s-msn-com.akamaized.net/sc/c6/519670.jpg,False,,8.494408,d3bb3ece69c5eaa30da1b0497c787570,,,Political
23,professor of political science,,3/30/23 15:15,timezone unknown,https://blogs.berkeley.edu/author/mbevir,berkeley.edu,"Mark Bevir is a professor of political science and director of the British Studies Center whose main research interests are in political theory (including the history of political thought, politica…","Mark Bevir is a professor of political science and director of the British Studies Center whose main research interests are in political theory (including the history of political thought, political philosophy, and the philosophy of the human sciences) and public policy (including interpretive analysis, organizational theory, and governance). He was born and raised in London, and received his doctorate from the University of Oxford. Mark's philosophical interests cover post foundationalism and historicism, and their relevance for social inquiry, subjectivity, ethics, and democratic theory.",berkeley.edu,158,news,US,en,,https://secure.gravatar.com/avatar/2448172ffb70fef9e3cb689af722f83f?s=200&d=mm&r=g,False,@ucberkeley,8.49325,e6c7483fe2c13c4f7cef9d66a7ce0aca,,,Political
